00A YYYY.dec             Lat            Lon        Depth     cumD(cm)                 EVID                       CSID                   Mag        D(cm)
2014.1219187278032      36.00602     -120.56545    4.273     17.92005             72167046    SJBPK1034_freq8-24Hz_maxdist3_coh9650   1.10      4.54465
1995.8504257356672      36.43366     -121.00523    2.709      4.76321             30089179    SJBPK1035_freq8-24Hz_maxdist3_coh9650   1.18      4.76321
1996.5690483328274      36.43366     -121.00523    2.709      9.44326             30114633    SJBPK1035_freq8-24Hz_maxdist3_coh9650   1.15      4.68004
2003.7923888254693      36.43366     -121.00523    2.709     14.58429             21313198    SJBPK1035_freq8-24Hz_maxdist3_coh9650   1.31      5.14103
1994.5665157280569      36.45984     -121.03716    6.098      8.92791             30053632    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.25      8.92791
1997.3662394723490      36.45984     -121.03716    6.098     17.80356             30133508    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.24      8.87565
2003.7862495560630      36.45984     -121.03716    6.098     26.73147             21312743    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.25      8.92791
2011.5032273592085      36.45984     -121.03716    6.098     35.45215             71594655    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.21      8.72067
2015.8135430301877      36.45984     -121.03716    6.098     43.87094             72543280    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.15      8.41880
2018.8556421232877      36.45984     -121.03716    6.098     52.33932             73108646    SJBPK1036_freq8-24Hz_maxdist3_coh9650   2.16      8.46837
1994.5662227612886      36.46014     -121.03760    6.113      5.14103             30053621    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.31      5.14103
1997.3657199074073      36.46014     -121.03760    6.113     11.16524             30133496    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.58      6.02421
2003.7862026255707      36.46014     -121.03760    6.113     16.42844             21312731    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.35      5.26320
2011.5030925608828      36.46014     -121.03760    6.113     21.75381             71594630    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.37      5.32537
2015.8154778982750      36.46014     -121.03760    6.113     27.14209             72543870    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.39      5.38828
2018.8550420788940      36.46014     -121.03760    6.113     32.43629             73108541    SJBPK1037_freq8-24Hz_maxdist3_coh9650   1.36      5.29420
1994.7112268201420      36.46644     -121.04684    2.219      4.36164             30057880    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.03      4.36164
1995.7518755390665      36.46644     -121.04684    2.219      8.67236             30086030    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.01      4.31072
2003.7861809677829      36.46644     -121.04684    2.219     13.46363             21312729    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.19      4.79126
2006.0820050735667      36.46644     -121.04684    2.219     17.90278             21504573    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.06      4.43915
2007.2406477993404      36.46644     -121.04684    2.219     22.18826             40195123    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.00      4.28549
2009.6631332128361      36.46644     -121.04684    2.219     26.47375             71273616    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.00      4.28549
2019.5483450976662      36.46644     -121.04684    2.219     30.86108             73229466    SJBPK1038_freq8-24Hz_maxdist3_coh9650   1.04      4.38733
2003.7851809043632      36.64566     -121.26378    9.253      5.54881             21312646    SJBPK1039_freq8-24Hz_maxdist3_coh9650   1.44      5.54881
2015.4699088343480      36.64566     -121.26378    9.253     10.28414             72470016    SJBPK1039_freq8-24Hz_maxdist3_coh9650   1.17      4.73533
2012.8048486515888      36.30273     -120.85120    5.981      5.74778             71864100     SJBPK103_freq8-24Hz_maxdist3_coh9650   1.50      5.74778
2012.8431376492613      36.30273     -120.85120    5.981     11.73672             71875260     SJBPK103_freq8-24Hz_maxdist3_coh9650   1.57      5.98894
2003.7837606227804      35.98630     -120.54317    4.642      5.08101             21312536    SJBPK1040_freq8-24Hz_maxdist3_coh9650   1.29      5.08101
2005.0422497780314      35.98630     -120.54317    4.642     10.62982             21433733    SJBPK1040_freq8-24Hz_maxdist3_coh9650   1.44      5.54881
2006.4622829464738      35.98630     -120.54317    4.642     15.71083             21523022    SJBPK1040_freq8-24Hz_maxdist3_coh9650   1.29      5.08101
2006.9558919013191      35.98630     -120.54317    4.642     20.50209             51176837    SJBPK1040_freq8-24Hz_maxdist3_coh9650   1.19      4.79126
2018.6038316210045      35.98630     -120.54317    4.642     24.94124             73067181    SJBPK1040_freq8-24Hz_maxdist3_coh9650   1.06      4.43915
1996.5548352433718      36.97716     -121.63200    4.020      7.57443             30113961    SJBPK1041_freq8-24Hz_maxdist3_coh9650   1.97      7.57443
2003.7765488647894      36.97716     -121.63200    4.020     14.88666             21312111    SJBPK1041_freq8-24Hz_maxdist3_coh9650   1.91      7.31223
2012.4857016545234      36.97716     -121.63200    4.020     21.70142             71802525    SJBPK1041_freq8-24Hz_maxdist3_coh9650   1.79      6.81475
2003.7738113267376      36.92498     -121.41732    8.370      5.23239             21311913    SJBPK1042_freq8-24Hz_maxdist3_coh9650   1.34      5.23239
2003.7738143708777      36.92498     -121.41732    8.370      9.96772             21311914    SJBPK1042_freq8-24Hz_maxdist3_coh9650   1.17      4.73533
2003.7723633625064      36.08158     -120.64379    2.145      6.31393             21311841    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.66      6.31393
2005.9241578196347      36.08158     -120.64379    2.145     12.85427             21497862    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.72      6.54033
2006.7585387810757      36.08158     -120.64379    2.145     18.14846             21540701    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.36      5.29420
2008.8263957511131      36.08158     -120.64379    2.145     22.93973             51210300    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.19      4.79126
2009.9319915651954      36.08158     -120.64379    2.145     27.70294             71318905    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.18      4.76321
2012.1790566180935      36.08158     -120.64379    2.145     32.41054             71742955    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.16      4.70761
2013.0702488901572      36.08158     -120.64379    2.145     37.03595             71929161    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.13      4.62541
2019.0155777841198      36.08158     -120.64379    2.145     41.63428             73130636    SJBPK1043_freq8-24Hz_maxdist3_coh9650   1.12      4.59833
2003.7642222539321      36.96908     -121.61143    3.559      6.38852             21311258    SJBPK1044_freq8-24Hz_maxdist3_coh9650   1.68      6.38852
2013.4955601534755      36.96908     -121.61143    3.559     12.73963             72018105    SJBPK1044_freq8-24Hz_maxdist3_coh9650   1.67      6.35112
2003.7586926052766      35.78397     -120.32169    3.760      5.61436             21310958    SJBPK1045_freq8-24Hz_maxdist3_coh9650   1.46      5.61436
2004.7527338215948      35.78397     -120.32169    3.760     11.22871             30228874    SJBPK1045_freq8-24Hz_maxdist3_coh9650   1.46      5.61436
2006.4653523909183      35.78397     -120.32169    3.760     16.43047             21523146    SJBPK1045_freq8-24Hz_maxdist3_coh9650   1.33      5.20176
2003.7497460045663      36.56808     -121.03940    7.746      9.24805             21310309    SJBPK1046_freq8-24Hz_maxdist3_coh9650   2.31      9.24805
2016.3245821000303      36.56808     -121.03940    7.746     17.61755             72628395    SJBPK1046_freq8-24Hz_maxdist3_coh9650   2.14      8.36951
2003.7481767503805      36.03620     -120.59182    4.331      9.35729             21310209    SJBPK1047_freq8-24Hz_maxdist3_coh9650   2.33      9.35729
2005.3983769977169      36.03620     -120.59182    4.331     17.67780             21458676    SJBPK1047_freq8-24Hz_maxdist3_coh9650   2.13      8.32051
2007.6054093734144      36.03620     -120.59182    4.331     25.71028             40200120    SJBPK1047_freq8-24Hz_maxdist3_coh9650   2.07      8.03249
2012.3354702995346      36.03620     -120.59182    4.331     33.60252             71774590    SJBPK1047_freq8-24Hz_maxdist3_coh9650   2.04      7.89224
2015.7503473807712      36.03620     -120.59182    4.331     42.12076             72533806    SJBPK1047_freq8-24Hz_maxdist3_coh9650   2.17      8.51824
1995.0505084982242      36.50429     -121.08933    8.628      4.46529             30066482    SJBPK1048_freq8-24Hz_maxdist3_coh9650   1.07      4.46529
1995.9165361174530      36.50429     -121.08933    8.628      8.82694             30091025    SJBPK1048_freq8-24Hz_maxdist3_coh9650   1.03      4.36164
1998.7113932648401      36.50429     -121.08933    8.628     14.40842             30197055    SJBPK1048_freq8-24Hz_maxdist3_coh9650   1.45      5.58149
2003.7378479832573      36.50429     -121.08933    8.628     19.43011             21309407    SJBPK1048_freq8-24Hz_maxdist3_coh9650   1.27      5.02169
2007.9963121829021      36.50429     -121.08933    8.628     24.16544             51193578    SJBPK1048_freq8-24Hz_maxdist3_coh9650   1.17      4.73533
