00A YYYY.dec             Lat            Lon        Depth     cumD(cm)                 EVID                       CSID                   Mag        D(cm)
2008.4925487629023      36.00085     -120.55790    4.440     37.88671             40219914    SJBPK1026_freq8-24Hz_maxdist3_coh9800   1.44      5.54881
2009.0847962962962      36.00085     -120.55790    4.440     43.43552             40231105    SJBPK1026_freq8-24Hz_maxdist3_coh9800   1.44      5.54881
2012.7701324693887      36.00085     -120.55790    4.440     48.98433             71855315    SJBPK1026_freq8-24Hz_maxdist3_coh9800   1.44      5.54881
2015.6307464485033      36.00085     -120.55790    4.440     54.00602             72508836    SJBPK1026_freq8-24Hz_maxdist3_coh9800   1.27      5.02169
2003.9377436263319      36.53920     -121.12350    2.923      9.24805             21321970    SJBPK1027_freq8-24Hz_maxdist3_coh9800   2.31      9.24805
2009.8402142947741      36.53920     -121.12350    2.923     17.47142             71304455    SJBPK1027_freq8-24Hz_maxdist3_coh9800   2.11      8.22337
2009.8402142947741      35.99949     -120.56027    2.750      4.59833             40042327    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.12      4.59833
2003.9304075659563      35.99949     -120.56027    2.750     11.02447             21321554    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.69      6.42614
2004.7427424230925      35.99949     -120.56027    2.750     18.82456             30500762    SJBPK1028_freq8-24Hz_maxdist3_coh9800   2.02      7.80010
2005.5641351154236      35.99949     -120.56027    2.750     25.36490             21472057    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.72      6.54033
2006.4198717021816      35.99949     -120.56027    2.750     32.06066             21520507    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.76      6.69576
2008.4462291919651      35.99949     -120.56027    2.750     38.30088             40219106    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.64      6.24022
2009.3652740360224      35.99949     -120.56027    2.750     43.03621             51221563    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.17      4.73533
2011.1781022640791      35.99949     -120.56027    2.750     47.63454             71538856    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.12      4.59833
2011.6284452371892      35.99949     -120.56027    2.750     53.11857             71621825    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.42      5.48403
2015.0470486111112      35.99949     -120.56027    2.750     58.93424             72382656    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.52      5.81567
2018.9215768962456      35.99949     -120.56027    2.750     64.51573             73118581    SJBPK1028_freq8-24Hz_maxdist3_coh9800   1.45      5.58149
2003.9155559360731      36.24022     -120.80740    6.401      4.96307             21320917    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.25      4.96307
2007.0252014523085      36.24022     -120.80740    6.401     10.28844             51177568    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.37      5.32537
2013.1595023782345      36.24022     -120.80740    6.401     15.77247             71945485    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.42      5.48403
2015.8359190766109      36.24022     -120.80740    6.401     20.64888             72547615    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.22      4.87641
2016.8086543083384      36.24022     -120.80740    6.401     25.32892             72716221    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.15      4.68004
2017.9045401128869      36.24022     -120.80740    6.401     30.26293             72931215    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.24      4.93401
2019.2104197742262      36.24022     -120.80740    6.401     35.25523             73153876    SJBPK1029_freq8-24Hz_maxdist3_coh9800   1.26      4.99229
2014.1779841133941      36.96892     -121.60961    5.144      5.17130             72180261     SJBPK102_freq8-24Hz_maxdist3_coh9800   1.32      5.17130
2019.9540907534247      36.96892     -121.60961    5.144     10.04771             73314916     SJBPK102_freq8-24Hz_maxdist3_coh9800   1.22      4.87641
2003.9154928970065      35.99067     -120.54899    4.804      4.54465             21320913    SJBPK1030_freq8-24Hz_maxdist3_coh9800   1.10      4.54465
2004.8451627327463      35.99067     -120.54899    4.804      9.08929             21417306    SJBPK1030_freq8-24Hz_maxdist3_coh9800   1.10      4.54465
2005.1338904743784      35.99067     -120.54899    4.804     13.40001             21440400    SJBPK1030_freq8-24Hz_maxdist3_coh9800   1.01      4.31072
2003.9057586567733      36.00976     -120.56616    5.528      4.51804             21320558    SJBPK1031_freq8-24Hz_maxdist3_coh9800   1.09      4.51804
2005.3107700405885      36.00976     -120.56616    5.528      8.87968             21451863    SJBPK1031_freq8-24Hz_maxdist3_coh9800   1.03      4.36164
1993.7596305809234      36.54223     -121.13205    6.797      4.96307             30030775    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.25      4.96307
2003.9051479895993      36.54223     -121.13205    6.797      9.42836             21320514    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.07      4.46529
2007.3317266298834      36.54223     -121.13205    6.797     14.08100             51181471    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.14      4.65265
2008.4346055011638      36.54223     -121.13205    6.797     19.66249             51203980    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.45      5.58149
2009.3185884386098      36.54223     -121.13205    6.797     24.74350             51220568    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.29      5.08101
2010.9704600773719      36.54223     -121.13205    6.797     29.36891             71499355    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.13      4.62541
2011.6660035197870      36.54223     -121.13205    6.797     33.83420             71631445    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.07      4.46529
2012.5821725422486      36.54223     -121.13205    6.797     38.43253             71824966    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.12      4.59833
2013.8491634322679      36.54223     -121.13205    6.797     43.05794             72102396    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.13      4.62541
2014.7550999175546      36.54223     -121.13205    6.797     47.68334             72319881    SJBPK1032_freq8-24Hz_maxdist3_coh9800   1.13      4.62541
2003.9035071664130      35.97882     -120.53575    4.176      4.54465             21320324    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.10      4.54465
2004.8916109466707      35.97882     -120.53575    4.176      8.98380             21421742    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.06      4.43915
2005.1260434107053      35.97882     -120.53575    4.176     13.44909             21439846    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.07      4.46529
2005.2713545471843      35.97882     -120.53575    4.176     17.83642             21449234    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.04      4.38733
2005.6790051052765      35.97882     -120.53575    4.176     22.27557             21481707    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.06      4.43915
2005.6790081177066      35.97882     -120.53575    4.176     26.71472             21481709    SJBPK1033_freq8-24Hz_maxdist3_coh9800   1.06      4.43915
2005.6790081177066      36.44693     -121.01541    0.270      5.17130             21319794    SJBPK1034_freq8-24Hz_maxdist3_coh9800   1.32      5.17130
2005.1088886035009      36.44693     -121.01541    0.270     10.31233             21438467    SJBPK1034_freq8-24Hz_maxdist3_coh9800   1.31      5.14103
2006.5213876204973      36.44693     -121.01541    0.270     15.82866             21526640    SJBPK1034_freq8-24Hz_maxdist3_coh9800   1.43      5.51633
2007.7675779426686      36.44693     -121.01541    0.270     20.59187             71072595    SJBPK1034_freq8-24Hz_maxdist3_coh9800   1.18      4.76321
2003.8657657597666      36.72144     -121.37089    2.789      8.32051             21318083    SJBPK1035_freq8-24Hz_maxdist3_coh9800   2.13      8.32051
2014.5298187151193      36.72144     -121.37089    2.789     16.73931             72253150    SJBPK1035_freq8-24Hz_maxdist3_coh9800   2.15      8.41880
2003.8517597031964      35.97884     -120.52914   11.115      8.56841             21317413    SJBPK1036_freq8-24Hz_maxdist3_coh9800   2.18      8.56841
2015.1800353881279      35.97884     -120.52914   11.115     16.14284             72407010    SJBPK1036_freq8-24Hz_maxdist3_coh9800   1.97      7.57443
2016.7240858378871      35.97884     -120.52914   11.115     23.62884             72700551    SJBPK1036_freq8-24Hz_maxdist3_coh9800   1.95      7.48600
2016.7240858378871      36.06516     -120.64338    0.412      4.54465             21317268    SJBPK1037_freq8-24Hz_maxdist3_coh9800   1.10      4.54465
2005.2087295788940      36.06516     -120.64338    0.412      9.08929             21446095    SJBPK1037_freq8-24Hz_maxdist3_coh9800   1.10      4.54465
2003.8461406329275      36.40875     -120.98918    5.531      5.64742             21317146    SJBPK1038_freq8-24Hz_maxdist3_coh9800   1.47      5.64742
2008.7267405067294      36.40875     -120.98918    5.531     11.32809             51208513    SJBPK1038_freq8-24Hz_maxdist3_coh9800   1.48      5.68068
2012.5989752200971      36.40875     -120.98918    5.531     16.46912             71827871    SJBPK1038_freq8-24Hz_maxdist3_coh9800   1.31      5.14103
2003.8327347475902      36.43455     -121.00201    0.749      5.78163             21316440    SJBPK1039_freq8-24Hz_maxdist3_coh9800   1.51      5.78163
2008.2419391317546      36.43455     -121.00201    0.749     11.04483             51199305    SJBPK1039_freq8-24Hz_maxdist3_coh9800   1.35      5.26320
2009.1595774670218      36.43455     -121.00201    0.749     16.33902             40232431    SJBPK1039_freq8-24Hz_maxdist3_coh9800   1.36      5.29420
2012.2463972374014      36.43455     -121.00201    0.749     21.54078             71756200    SJBPK1039_freq8-24Hz_maxdist3_coh9800   1.33      5.20176
